"app","agent"
"com.six8t.instacropfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.six8t.instacropfree","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.six8t.instacropfree","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.concur.concurexpenseit","ExpenseIt/1.10.0.58151 CFNetwork/711.1.16 Darwin/14.0.0"
"com.concur.concurexpenseit","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.newegg.iphone","Newegg iPhone App / 4.4.1"
"com.newegg.iphone","Newegg/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.newegg.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.newegg.iphone","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Newegg/4.4.1"
"com.gap.shopon","OldNavy/3.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gap.shopon","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) OldNavy/3.6"
"com.gap.shopon","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.gap.shopon","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.grassart.stockwars","StockWars/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.grassart.stockwars","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.grassart.stockwars","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.grassart.stockwars","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pinger.textfreevoicewithvoicemail","TextfreeVoicemail/68 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pinger.textfreevoicewithvoicemail","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fireswing.makeitrain","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.golfchannel.gcacademy","Golf%20Academy/1.4.20140430.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.golfchannel.gcacademy","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.golfchannel.gcacademy","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.golfchannel.gcacademy","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Golf Academy/1.4.20140430.1"
"com.skollabs.bible","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.skollabs.bible","Bible%20Verses%20-%20FREE/2.0.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.skollabs.bible","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.skollabs.bible","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jimmyjohns.jimmyjohns","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.libromovil.store","Libro Movil 3.2.0 rv:33 (iPad; iPhone OS 8.1.2; en_CA)"
"com.google.movies","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rhapsody.iphone.rhapsody3","Rhapsody/3.16.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rhapsody.iphone.rhapsody3","Rhapsody/336 (iPad; iOS 8.1.2; Scale/2.00)"
"com.rhapsody.iphone.rhapsody3","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.weirdlaws","weirdlaws/2.2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.weirdlaws","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.weirdlaws","MobileAsset/1.1"
"com.mqdp.location.weirdlaws","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.higherlearning.nclex","NCLEX-RN%20Production/8.79 CFNetwork/711.1.16 Darwin/14.0.0"
"com.higherlearning.nclex","MobileAsset/1.1"
"com.apomelo.nysubviewpro","NYSubviewPro/1.1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apomelo.nysubviewpro","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apomelo.nysubviewpro","EWG5E2LC6E.com.apomelo.NYSubViewPro"
"com.digby.bedbathbeyond","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Bed Bath/3.2.2"
"com.digby.bedbathbeyond","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.digby.bedbathbeyond","Appcelerator Titanium/3.4.1 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.digby.bedbathbeyond","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mangohealth.mango","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mangohealth.mango","Mango/2.29 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nfl.nflgr","NFLGameRewind/5.0110 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nfl.nflgr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nfl.nflgr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 ipad game rewind 5.0110"
"com.nfl.nflgr","Game Rewind 5.0110 (iPad; iPhone OS 8.1.2; en_CA)"
"com.nfl.nflgr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.calderastudios.robotuner","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.calderastudios.robotuner","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ribbitt.trhmobile","Mono Web Services Client Protocol 4.0.50524.0"
"com.ribbitt.trhmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ribbitt.trhmobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.lim.phi","nbcphiladelphia/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.phi","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.phi","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbcphiladelphia/4.0.6"
"com.nbcuni.lim.phi","None"
"com.nbcuni.lim.phi","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.phi","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.lim.phi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindpower.familydoctor","FamilyDoctor/2.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindpower.familydoctor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindpower.familydoctor","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.mindpower.familydoctor","MobileAsset/1.1"
"sheepguy.ringtonesdownloaderfreehd","Downloader%20Lite%20copy/1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"sheepguy.ringtonesdownloaderfreehd","Ringtones 1.3 (iPad; iPhone OS 8.1.2; en_CA)"
"sheepguy.ringtonesdownloaderfreehd","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"sheepguy.ringtonesdownloaderfreehd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"sheepguy.ringtonesdownloaderfreehd","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"sheepguy.ringtonesdownloaderfreehd","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"itoll.com.ntta","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.felesmagus.liberumbrarumetlux","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.belo.236e5a77f650f861bc31a015c2bd93b4","KMOV%20Radar/35 CFNetwork/711.1.16 Darwin/14.0.0"
"com.belo.236e5a77f650f861bc31a015c2bd93b4","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.belo.236e5a77f650f861bc31a015c2bd93b4","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.belo.236e5a77f650f861bc31a015c2bd93b4","MKMGKZ4E7B.com.belo.236e5a77f650f861bc31a015c2bd93b4"
"gov.ahrq.ahrqepss","ePSSiPhone/2.40.00 CFNetwork/711.1.16 Darwin/14.0.0"
"gov.ahrq.ahrqepss","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobilewareinc.ontime-mnr-ad","onTime/12 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobilewareinc.ontime-mnr-ad","onTime/12 (iPad; iOS 8.1.2; Scale/2.00)"
"com.mobilewareinc.ontime-mnr-ad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwusa-radar","WUSA%20Radar/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwusa-radar","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) WUSA Radar/2.7.16"
"com.wsi.wsiweatherwusa-radar","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwusa-radar","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.topps.huddle","HUDDLE/3.0.10 CFNetwork/711.1.16 Darwin/14.0.0"
"com.topps.huddle","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.topps.huddle","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.publisher.ajarabic","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) "
"com.publisher.ajarabic","%D9%85%D8%AC%D9%84%D8%A9%20%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9/32.0.2.41.99363 CFNetwork/711.1.16 Darwin/14.0.0"
"com.publisher.ajarabic","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.publisher.ajarabic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.aarp.aarpnewsapp","aarp/2.3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.aarp.aarpnewsapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"org.aarp.aarpnewsapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"org.aarp.aarpnewsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bossrevolution.umus","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.qurankarim.quran","GoogleAnalytics/1.3 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.qurankarim.quran","Quran/1.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.qurankarim.quran","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shaunbruno.easy-bart","Easy%20BART/2.2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shaunbruno.easy-bart","3A4P82464E.com.shaunbruno.Easy-BART"
"com.shaunbruno.easy-bart","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.urhub.cdot","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.urhub.cdot","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.firsttouch.dts","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.firsttouch.dts","DreamLeague/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.firsttouch.dts","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.firsttouch.dts","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.firsttouch.dts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.firsttouch.dts","None"
"com.firsttouch.dts","MobileAsset/1.1"
"com.parkwhiz.parkwhiz","ParkWhiz/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.parkwhiz.parkwhiz","5G882Z36ZJ.com.parkwhiz.ParkWhiz"
"com.parkwhiz.parkwhiz","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wego.wego","Wego/369 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wego.wego","Wego/2.7.0 (iPad; iOS 8.1.2; Scale/2.00)"
"com.wego.wego","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apartments.apartmentsapplication","Apartments/4.2.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.apartments.apartmentsapplication","Apartments/20150430.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apartments.apartmentsapplication","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apartments.apartmentsapplication","275JZ6V25E.com.apartments.apartmentsapplication"
"com.costco.costco","Costco/2.2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.costco.costco","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.costco.costco","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.barnesandnoble.b-n-ereader","Nook/4.0.1.17 CFNetwork/711.1.16 Darwin/14.0.0"
"com.barnesandnoble.b-n-ereader","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.appsmyth.mobile.smoothieking","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.discovery.dscipadbottle","Discovery/2072 CFNetwork/711.1.16 Darwin/14.0.0"
"com.discovery.dscipadbottle","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Discovery/2072"
"com.discovery.dscipadbottle","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.discovery.dscipadbottle","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.16.0-r10618-201408120548;com.discovery.dscipadbottle Discovery/2072"
"com.discovery.dscipadbottle","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.simonblog.iphonehandbooklite","HandbookLite/4.0.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.simonblog.iphonehandbooklite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.grangerfx.youneedamap","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.panerabread.mobile.minneapolis","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apple.movietrailers","iTunes%20Trailers/211 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apple.movietrailers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wmc.wsi","StormTrack%205/3.7.500 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wmc.wsi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wmc.wsi","PAS655K2AM.com.raycommedia.wmc.wsi"
"com.raycommedia.wmc.wsi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.constantcontact.quickview","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.transloc.rider","Rider/123 (iPad; iOS 8.1.2; Scale/2.00)"
"com.transloc.rider","Rider/123 CFNetwork/711.1.16 Darwin/14.0.0"
"com.transloc.rider","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hawthornelabs.circle","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobiledatalabs.goiq","goiq/6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobiledatalabs.goiq","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.propay.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.threesidedcube.allabouthistory","Paperboy (All About History) 29.5.1 iPad"
"com.threesidedcube.allabouthistory","Paperboy/29.5.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.threesidedcube.allabouthistory","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gwhizmobile.gflash","gFlash/100 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gwhizmobile.gflash","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gwhizmobile.gflash","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.skyward.mobileaccess","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jsplash.musictutorfree","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.jsplash.musictutorfree","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.jsplash.musictutorfree","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.jsplash.musictutorfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.aim","AIM/7.0.0.17 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.aim","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.aol.aim","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.orange-vallee.on.voicefeed","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"net.orange-vallee.on.voicefeed","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.crosswire.pocketsword","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tgif.fridays","com.TGIF.Fridays/4.3.1.5 (unknown, iPhone OS 8.1.2, iPad, Scale/2.000000)"
"com.tgif.fridays","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tgif.fridays","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) TGIF/4.3.1.5"
"com.tgif.fridays","TGIF/4.3.1.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.anjolee.anjolee","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.anjolee.anjolee","Anjolee/4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tapaware.jobaware","JobAware/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tapaware.jobaware","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","MobileAsset/1.1"
"com.dunkinbrands.dunkinmobile","Dunkin'/3.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dunkinbrands.dunkinmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fool.motleyfool","MotleyFool 1.2"
"com.fool.motleyfool","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.fool.motleyfool","MotleyFool/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fool.motleyfool","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fool.motleyfool","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"ru.persapps.ip.ismartmmsbirthday","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","iSmartMMS-birthday/2.0.3 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pixelmags.reader.managed.aceville-publications-bodyfit","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.aceville-publications-bodyfit","Your%20Fitness/4.9.71 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyjunior","ABCDisneyJr/4.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.disney.watchdisneyjunior","ABCDisneyJr/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyjunior","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ABCDisneyJr/4.4.1"
"com.disney.watchdisneyjunior","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.sparechangesoftware.quicktip1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.npr.nprmusic","NPR%20Music/9 CFNetwork/711.1.16 Darwin/14.0.0"
"org.npr.nprmusic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wellpoint.consumer.abc","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wellpoint.consumer.abc","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"net.sytes.translation.transforarabic","transforarabic/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sytes.translation.transforarabic","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"net.sytes.translation.transforarabic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sytes.translation.transforarabic","GoogleAnalytics/2.0b3 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.redspell.wwfc","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.redspell.wwfc","WWFC/3.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.redspell.wwfc","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.littlebeespeech.articulationstation","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.littlebeespeech.articulationstation","ArticulationStation/21 CFNetwork/711.1.16 Darwin/14.0.0"
"shoebox","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ludia.fifthgraderfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"edu.uic.cs.transitgenie","transitgenie/7.0 CFNetwork/711.1.16 Darwin/14.0.0"
"edu.uic.cs.transitgenie","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"edu.uic.cs.transitgenie","transitgenie/7.0 (iPad; iOS 8.1.2; Scale/2.00)"
"com.kroger.krogermobile","Kroger/17227 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.mrs-network-diy-weddings","DIYWeddings/3.3.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.mrs-network-diy-weddings","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verizon.cloud","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bizpo.militaryranks","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bizpo.militaryranks","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.aetn.lifetime.ios.watch","LifetimeWatchApp/630 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aetn.lifetime.ios.watch","TransperaSDK v3.9.0.61-fw : iPad4,4 : iPhone OS : 8.1.2"
"com.aetn.lifetime.ios.watch","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) LifetimeWatchApp/630"
"com.aetn.lifetime.ios.watch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aetn.lifetime.ios.watch","BRNetworking/630/iPad/iPhone OS-8.1.2"
"com.aetn.lifetime.ios.watch","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/6.0.0-r10776-201503090616;com.aetn.lifetime.ios.watch LifetimeWatchApp/630"
"com.chargers.app","Chargers/192568 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chargers.app","Chargers/3.5 (iPad; iOS 8.1.2; Scale/2.00)"
"com.chargers.app","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.chargers.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chargers.app","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.chargers.app","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.wdtinc.wregxw","WREG%20Weather/3.6.600 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wregxw","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wregxw","T3XT5KGBKD.com.wdtinc.WREGXW"
"com.neighbfav.neighborfavor","Favor/140.5.2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neighbfav.neighborfavor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neighbfav.neighborfavor","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.neighbfav.neighborfavor","MobileAsset/1.1"
"com.lifeway.csdretailapp","CSDRetailApp/1.0.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lifeway.csdretailapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dowjones.mktw","RedPanda.iOS/2.0.13.2 CFNetwork/711.1.16 Darwin/14.0.0"
